DATE, OPEN, HIGH, LOW, CLOSE, VOL, p
20071212,217.05,220.85,208.50,212.58,18046031,0
20071213,209.85,214.24,204.94,208.48,17275926,0
20071214,208.74,215.20,207.70,210.67,10350037,0
20071217,209.76,211.81,207.00,208.63,13330844,0
20071218,209.80,210.53,196.90,201.51,30024515,0
20071219,202.68,206.10,200.64,204.16,11899526,0
20071220,206.06,206.72,200.65,202.67,10107964,0
20071221,205.85,210.25,205.02,209.60,10859809,0
20071224,211.00,214.95,210.70,214.32,3419397,0
20071226,214.09,217.37,211.55,216.69,4290706,0
20071227,214.88,217.80,211.95,211.95,5305710,0
20071228,214.45,214.77,211.81,211.94,4209633,0
20071231,211.59,216.79,209.50,215.05,5834295,0
20080102,214.80,215.05,206.60,207.60,9575516,0
20080103,208.92,209.04,204.14,204.84,7753580,0
20080104,201.00,204.00,198.29,199.93,10158880,0
20080107,200.23,200.25,189.99,194.73,16044348,0
20080108,195.61,198.60,189.00,189.61,1137200,0
20080109,189.04,192.20,183.70,191.75,15905396,0
20080110,189.35,199.40,187.04,196.91,14830471,0
20080111,196.96,200.68,194.57,198.74,12401606,0
20080114,200.17,202.22,199.03,201.65,9400967,0
20080115,199.55,199.55,192.36,193.29,11298972,0
20080116,193.31,201.78,192.40,197.50,13030244,0
20080117,198.29,199.50,189.66,190.98,12287187,0
20080118,192.17,193.39,184.60,187.21,14976532,0
20080122,178.00,192.83,174.05,190.69,19035689,0
20080123,185.46,199.82,185.42,199.81,4876609,0
20080124,200.10,201.00,194.20,199.20,11993205,0
20080125,201.51,202.00,189.91,191.37,14019415,0
20080128,190.62,196.46,190.62,196.25,10219501,0
20080129,197.04,198.36,194.07,196.05,7164649,0
20080130,195.27,205.87,193.40,198.52,3280468,0
20080131,196.12,203.21,195.10,200.77,888100,0
20080201,199.15,208.78,198.00,207.78,12208934,0
20080204,207.84,208.00,199.20,200.80,9075568,0
20080205,194.66,197.31,189.61,189.86,13279664,0
20080206,191.48,192.85,186.25,187.17,9957951,0
20080207,185.77,193.77,185.32,190.46,10840969,0
20080208,189.00,190.64,185.70,187.07,7869649,0
20080211,187.87,190.00,185.50,185.87,8877014,0
20080212,186.18,186.25,178.50,180.65,18401450,0
20080213,180.29,181.73,176.50,180.18,13937656,0
20080214,178.50,181.10,176.50,176.56,11000278,0
20080215,175.10,178.79,173.37,178.41,12451811,0
20080219,180.31,181.37,172.68,173.80,10368656,0
20080220,171.97,178.85,171.82,177.25,10797346,0
20080221,178.50,179.20,174.72,175.17,8207919,0
20080222,175.55,178.00,171.39,177.71,9634042,0
20080225,175.35,178.00,172.07,177.36,12849606,0
20080226,175.48,178.00,171.87,172.70,11519895,0
20080227,171.84,181.28,171.51,180.80,15907398,0
20080228,180.28,180.28,175.57,176.70,8828301,0
20080229,174.39,175.54,169.00,169.63,11116519,0
20080303,169.29,169.29,164.31,165.08,11924499,0
20080304,163.61,166.44,160.20,163.60,17893373,0
20080305,163.91,168.31,162.67,164.97,13279187,0
20080306,162.95,163.59,158.13,158.65,15134337,0
20080307,157.00,163.32,157.00,160.07,15229792,0
20080310,159.99,164.78,155.23,155.58,13730297,0
20080311,161.90,164.84,157.50,163.07,20525226,0
20080312,164.03,170.06,162.61,163.01,14453646,0
20080313,160.44,167.30,156.76,165.44,18621902,0
20080314,167.00,167.80,155.00,156.86,16927348,0
20080317,142.03,154.12,140.27,151.02,38663347,0
20080318,164.96,175.88,159.76,175.59,43281932,0
20080319,177.94,178.46,165.40,166.49,24182259,0
20080320,166.30,180.36,166.21,179.63,20808258,0
20080324,179.00,184.52,176.15,178.88,15645554,0
20080325,177.51,182.65,177.14,179.63,11667615,0
20080326,178.49,179.05,174.33,175.48,11614335,0
20080327,176.61,177.24,167.38,168.14,15202277,0
20080328,169.57,170.50,163.39,164.45,11981376,0
20080331,164.17,168.49,162.85,165.39,8983768,0
20080401,171.49,176.99,170.21,176.86,14695805,0
20080402,177.00,181.62,176.10,176.87,12048950,0
20080403,174.79,179.15,172.88,176.53,10756471,0
20080404,176.55,179.33,174.00,175.40,8500250,0
20080407,178.56,181.75,176.93,178.73,10285298,0
20080408,177.30,181.50,176.76,178.90,8632897,0
20080409,178.25,178.90,173.15,174.14,11428050,0
20080410,173.90,173.90,168.87,170.55,14753307,0
20080411,168.00,171.87,166.87,167.30,11359077,0
20080414,166.45,167.55,163.35,163.59,9859310,0
20080415,165.06,165.95,161.68,164.20,9137686,0
20080416,166.15,169.17,165.91,169.05,9344738,0
20080417,167.74,173.50,167.10,172.10,8731920,0
20080418,176.91,183.03,176.91,179.93,16884900,0
20080421,179.57,181.75,178.29,180.40,7820891,0
20080422,179.78,181.37,178.50,179.76,6128240,0
20080423,180.84,183.20,178.00,179.35,7438973,0
20080424,180.34,189.39,179.36,188.79,13187662,0
20080425,190.26,192.49,188.37,192.00,12191761,0
20080428,192.49,192.50,189.89,190.24,6257366,0
20080429,190.25,192.68,188.25,192.68,7130737,0
20080430,193.38,194.93,189.82,191.37,10354116,0
20080501,191.77,199.19,190.85,199.05,9484110,0
20080502,203.39,203.39,198.00,200.27,9437548,0
20080505,198.61,201.12,196.15,197.12,6390030,0
20080506,194.60,199.25,193.11,197.61,7508699,0
20080507,197.60,198.44,189.54,189.76,7075878,0
20080508,190.75,191.39,185.26,187.72,9868032,0
20080509,186.02,189.98,185.69,188.09,6469332,0
20080512,189.45,192.70,187.34,192.08,5657558,0
20080513,191.18,193.00,189.02,190.33,5777852,0
20080514,190.60,192.49,189.34,190.13,5032818,0
20080515,189.78,189.80,185.32,188.62,8016341,0
20080516,189.55,189.61,186.00,187.14,6147753,0
20080519,185.67,189.32,183.47,184.40,7011708,0
20080520,183.33,184.90,181.25,182.43,6890717,0
20080521,182.55,183.66,178.01,178.60,9070264,0
20080522,176.20,179.92,175.00,177.20,8684576,0
20080523,176.01,176.50,171.23,172.64,8147329,0
20080527,171.76,174.70,170.80,173.92,8420879,0
20080528,174.76,175.93,172.21,174.83,7245771,0
20080529,174.49,179.50,174.00,176.24,7757324,0
20080530,177.80,178.86,175.85,176.41,5698926,0
20080602,177.00,177.70,170.81,172.34,9848401,0
20080603,173.35,173.66,167.60,170.58,13313160,0
20080604,170.00,175.56,169.55,172.10,10777959,0
20080605,173.21,177.44,173.19,176.60,9722894,0
20080606,175.07,175.07,169.44,169.44,10560798,0
20080609,170.85,172.68,163.35,165.76,12999964,0
20080610,163.75,169.43,163.21,167.21,11015312,0
20080611,167.00,167.25,161.21,162.40,16470206,0
20080612,163.24,169.69,163.24,166.75,11769076,0
20080613,169.47,178.56,169.40,178.29,14344603,0
20080616,177.74,184.75,176.61,182.09,16376266,0
20080617,185.04,185.89,179.14,179.44,24425934,0
20080618,176.66,185.35,175.56,182.77,16222581,0
20080619,183.69,186.98,181.11,186.93,10590015,0
20080620,185.02,186.70,182.85,183.77,11331684,0
20080623,184.60,184.60,177.01,178.59,9862961,0
20080624,177.62,184.60,177.34,181.98,12663500,0
20080625,183.11,187.01,183.09,183.65,10842483,0
20080626,179.01,180.50,175.20,176.26,13604488,0
20080627,177.01,178.28,172.29,174.56,12671227,0
20080630,175.56,178.26,173.29,174.90,9383965,0
20080701,173.13,177.06,170.23,175.33,13940657,0
20080702,176.77,182.64,175.19,178.79,16258602,0
20080703,180.30,182.36,178.26,178.89,6189608,0
20080707,180.69,181.91,167.39,169.82,17013943,0
20080708,171.37,176.00,166.74,174.90,16790961,0
20080709,175.85,177.47,167.50,169.02,12909728,0
20080710,167.51,173.30,166.25,170.16,14106506,0
20080711,166.35,167.88,158.50,162.48,24827373,0
20080714,167.92,168.00,158.57,158.67,15950559,0
20080715,157.04,163.61,152.25,157.80,25593141,0
20080716,161.21,173.27,159.15,172.86,19370786,0
20080717,175.62,184.45,174.85,181.24,24820386,0
20080718,183.08,183.50,178.06,182.84,11722403,0
20080721,184.16,184.65,179.05,180.78,8844042,0
20080722,178.46,188.04,177.30,188.04,11268090,0
20080723,187.98,190.04,184.69,187.87,9879980,0
20080724,188.49,188.49,179.77,180.26,8828029,0
20080725,181.26,182.00,176.17,178.66,7233855,0
20080728,178.94,182.28,172.23,172.90,9265038,0
20080729,174.63,181.88,173.36,181.63,11150614,0
20080730,184.00,186.83,180.96,186.17,9864139,0
20080731,183.06,186.07,182.40,184.04,6062923,0
20080801,185.00,186.00,178.66,182.00,7495596,0
20080804,179.66,180.59,176.20,177.86,7551813,0
20080805,178.89,180.83,175.50,180.77,8773278,0
20080806,179.00,180.90,177.50,179.55,5832907,0
20080807,177.22,178.50,171.15,172.33,9107194,0
20080808,172.76,178.45,172.02,175.95,6634590,0
20080811,176.38,183.20,175.07,178.00,8799107,0
20080812,173.30,173.48,166.56,167.30,14025367,0
20080813,167.00,169.40,162.40,164.90,12391571,0
20080814,164.61,168.90,164.11,166.59,8664914,0
20080815,167.40,167.69,162.34,163.18,8386968,0
20080818,162.26,162.68,159.70,160.04,7421010,0
20080819,158.49,161.75,156.90,158.00,8967016,0
20080820,158.13,160.44,155.30,158.25,9443396,0
20080821,155.79,158.00,152.59,156.42,14535715,0
20080822,159.99,160.81,156.80,159.81,8323016,0
20080825,158.59,158.66,155.11,155.71,6125543,0
20080826,155.51,157.86,153.38,155.91,5997125,0
20080827,154.71,155.88,153.41,155.48,6660146,0
20080828,157.24,161.83,156.67,161.83,8567945,0
20080829,160.56,165.00,160.27,163.97,7586782,0
20080902,167.50,168.91,162.70,165.32,8368061,0
20080903,163.97,167.92,162.03,167.61,6674909,0
20080904,166.15,167.50,160.00,160.90,7791716,0
20080905,157.77,163.71,157.72,163.24,7539084,0
20080908,171.00,172.45,162.51,169.73,14981505,0
20080909,167.30,168.38,160.50,161.67,12439434,0
20080910,159.90,161.00,155.73,157.59,12940767,0
20080911,151.36,159.42,149.87,157.03,20755247,0
20080912,154.38,161.77,152.35,154.21,15628779,0
20080915,142.28,151.40,130.43,135.50,42519232,0
20080916,118.00,135.29,116.13,133.01,48296382,0
20080917,120.80,126.60,97.78,114.50,112060390,0
20080918,106.00,120.00,85.88,108.00,114590630,0
20080919,142.51,144.98,115.50,129.80,43215372,0
20080922,132.78,135.64,120.43,120.78,21938674,0
20080923,118.89,125.95,113.01,125.05,20448512,0
20080924,128.44,133.70,126.02,133.00,46624023,0
20080925,134.25,137.99,128.76,135.50,19172064,0
20080926,132.49,137.99,129.51,137.99,15809462,0
20080929,134.49,134.62,105.00,120.70,24147518,0
20080930,126.89,130.00,124.50,128.00,13133789,0
20081001,127.32,135.35,124.99,134.50,13848929,0
20081002,132.17,133.21,128.05,131.54,10897068,0
20081003,132.84,142.00,126.94,128.00,16083992,0
20081006,122.10,127.17,115.00,124.00,21370632,0
20081007,127.51,127.51,112.02,115.00,17188581,0
20081008,110.00,121.00,107.55,113.00,18228094,0
20081009,117.75,118.94,100.00,101.35,28160966,0
20081010,86.11,99.40,74.00,88.80,71348025,0
20081013,98.93,115.65,91.00,111.00,45444885,0
20081014,125.97,128.00,117.32,122.90,41612476,0
20081015,114.45,120.71,110.79,113.15,22257707,0
20081016,115.00,118.49,104.00,112.40,27910831,0
20081017,110.24,118.59,107.00,114.30,18417511,0
20081020,117.55,123.80,115.65,121.50,16909655,0
20081021,120.84,123.62,118.83,121.35,13589975,0
20081022,117.19,120.19,111.00,115.06,15468050,0
20081023,113.98,116.00,101.71,108.58,25534669,0
20081024,96.00,105.00,96.00,100.40,24501920,0
20081027,96.80,102.00,91.47,92.88,20607561,0
20081028,96.99,97.25,82.22,93.57,50081173,0
20081029,93.35,102.71,88.66,97.66,27773777,0
20081030,101.16,101.25,88.01,91.11,29700380,0
20081031,88.98,95.00,87.20,92.50,24886925,0
20081103,92.00,95.25,87.31,89.09,19805736,0
20081104,90.69,95.00,87.18,95.00,22198307,0
20081105,92.78,94.71,86.50,87.43,15701442,0
20081106,85.91,88.80,79.41,80.72,25966344,0
20081107,81.45,81.85,75.00,77.78,31457364,0
20081110,78.77,79.22,68.51,71.21,47529674,0
20081111,69.36,75.42,66.68,74.68,47603417,0
20081112,71.99,73.64,64.54,66.79,34436556,0
20081113,67.79,70.40,61.02,69.99,40002800,0
20081114,67.85,70.00,65.12,66.73,22186261,0
20081117,64.79,66.33,61.75,62.49,20307959,0
20081118,62.73,65.50,60.56,62.03,25755349,0
20081119,61.33,63.45,54.54,55.18,30490814,0
20081120,54.00,57.54,49.00,52.00,55617937,0
20081121,54.54,54.54,47.41,53.31,39597150,0
20081124,56.13,70.10,55.27,67.42,44623330,0
20081125,71.41,74.50,66.52,71.78,38668458,0
20081126,69.63,78.45,69.40,76.50,25013949,0
20081128,75.94,81.19,74.24,78.99,11534700,0
20081201,75.80,75.80,64.19,65.76,28607889,0
20081202,63.65,67.00,60.22,65.00,35326998,0
20081203,63.07,69.87,62.12,68.95,29041747,0
20081204,68.19,70.65,66.04,67.53,23839952,0
20081205,66.75,71.20,65.02,70.72,23970750,0
20081208,73.87,78.53,73.52,77.15,22760190,0
20081209,75.42,77.87,71.56,72.77,17137543,0
20081210,73.80,73.90,69.35,71.53,14107096,0
20081211,70.35,74.00,69.09,69.71,15488329,0
20081212,65.70,70.55,65.50,67.74,15813137,0
20081215,67.12,68.31,65.11,66.46,13831522,0
20081216,69.57,78.00,68.54,76.00,44131051,0
20081217,75.33,81.29,74.14,78.78,25152465,0
20081218,79.67,81.19,78.25,80.05,20000037,0
20081219,79.37,80.73,77.65,80.73,20385359,0
20081222,80.00,80.13,74.89,77.00,13178763,0
20081223,77.41,78.00,75.05,75.20,9714665,0
20081224,75.54,76.74,75.26,76.44,3166282,0
20081226,76.83,77.44,75.31,75.97,4680445,0
20081229,76.43,77.11,75.03,76.56,6334491,0
20081230,77.29,82.06,76.31,82.06,11044035,0
20081231,82.24,86.15,81.12,84.39,14899582,0
20090102,84.02,87.62,82.19,86.76,14139228,0
20090105,85.81,90.95,85.46,88.78,16009641,0
20090106,90.05,92.20,87.72,88.71,21555887,0
20090107,86.91,87.85,83.65,84.50,12589410,0
20090108,83.52,86.52,82.68,85.41,13448016,0
20090109,85.91,86.87,80.41,83.92,12226114,0
20090112,83.36,83.76,76.43,77.67,15778764,0
20090113,74.16,78.88,73.71,77.92,25866499,0
20090114,75.88,76.88,73.45,75.69,18422528,0
20090115,75.03,76.20,69.00,73.83,25823352,0
20090116,75.98,76.50,69.95,73.05,26051647,0
20090120,69.60,70.26,59.13,59.20,33135562,0
20090121,63.39,70.10,63.25,69.90,38183318,0
20090122,67.28,73.69,65.53,71.03,24608185,0
20090123,67.87,75.35,67.12,74.91,21924074,0
20090126,76.06,78.75,72.77,74.20,18744776,0
20090127,75.51,78.65,74.77,78.26,20691123,0
20090128,84.28,89.10,83.37,87.70,34388608,0
20090129,85.13,86.59,82.12,82.72,21634815,0
20090130,83.59,84.78,79.35,80.73,20351034,0
20090202,78.78,84.00,78.57,83.57,18487865,0
20090203,84.30,84.50,79.80,82.81,19445931,0
20090204,83.70,89.92,83.45,87.97,29780451,0
20090205,86.77,94.70,86.26,92.85,33850338,0
20090206,94.27,96.58,91.56,96.57,26559786,0
20090209,97.02,98.66,94.63,97.89,18745502,0
20090210,96.79,97.89,89.70,90.40,29866528,0
20090211,91.75,94.94,90.42,94.71,19561384,0
20090212,92.65,96.20,91.47,95.58,22915372,0
20090213,95.00,97.98,94.50,96.45,22980565,0
20090217,92.26,92.48,84.79,85.71,31085792,0
20090218,87.69,87.69,81.07,84.50,32610761,0
20090219,86.41,88.87,85.53,86.01,24479315,0
20090220,81.95,87.15,79.27,84.59,36151895,0
20090223,86.51,87.77,79.79,80.07,22305565,0
20090224,81.53,93.09,81.51,92.98,33115900,0
20090225,91.55,93.50,87.30,89.92,36253684,0
20090226,92.30,94.00,90.02,92.15,27519668,0
20090227,88.63,93.38,87.50,91.08,26046640,0
20090302,87.86,90.21,85.56,86.27,24074128,0
20090303,88.33,88.84,80.29,82.37,30943519,0
20090304,84.90,88.00,81.50,85.47,28053665,0
20090305,82.88,85.70,79.35,81.72,24833125,0
20090306,82.33,84.48,73.25,75.65,33492921,0
20090309,73.77,77.40,72.78,73.95,23656424,0
20090310,77.68,85.45,77.10,85.28,35007177,0
20090311,86.89,93.50,85.58,92.39,38005897,0
20090312,92.03,97.50,90.18,97.25,30824626,0
20090313,97.79,99.84,95.64,98.80,30963595,0
20090316,100.33,101.41,93.19,93.90,28250021,0
20090317,92.64,99.01,92.55,98.99,23362216,0
20090318,97.58,106.79,96.70,105.25,34385290,0
20090319,104.65,105.77,99.26,99.30,28584222,0
20090320,99.51,100.50,95.10,97.32,29143142,0
20090323,102.50,111.93,101.30,111.93,33595204,0
20090324,110.59,115.65,109.34,110.33,25590412,0
20090325,111.13,113.91,106.13,112.95,32808129,0
20090326,112.00,113.19,109.45,111.99,28851131,0
20090327,109.61,111.50,107.82,108.08,21572565,0
20090330,104.11,105.05,100.46,100.46,21363797,0
20090331,102.81,108.50,102.48,106.02,25927355,0
20090401,104.10,111.34,103.94,110.29,24882974,0
20090402,115.21,115.90,112.50,114.22,30059186,0
20090403,112.80,119.76,112.55,119.40,23692027,0
20090406,116.00,117.95,114.05,116.65,21100063,0
20090407,114.00,119.76,113.57,116.08,22188514,0
20090408,117.37,117.55,112.50,114.75,20412166,0
20090409,119.79,124.98,117.45,124.33,25610659,0
20090413,122.81,131.27,122.50,130.15,36460715,0
20090414,123.76,124.24,115.10,115.11,79935753,0
20090415,116.72,122.10,113.57,121.19,41345774,0
20090416,123.09,123.67,119.58,121.19,23580154,0
20090417,120.84,122.96,118.96,120.60,21848615,0
20090420,116.97,118.90,115.00,115.01,21609466,0
20090421,113.76,121.03,113.38,120.36,24778654,0
20090422,118.61,124.80,117.84,120.49,28224161,0
20090423,121.64,122.97,118.21,122.81,20137646,0
20090424,123.25,123.70,120.25,121.30,22410665,0
20090427,119.34,124.37,119.34,120.90,19131352,0
20090428,120.17,122.25,119.80,120.67,14912581,0
20090429,122.02,127.94,121.60,127.18,23009653,0
20090430,128.52,129.65,125.18,128.50,24838895,0
20090501,127.90,130.27,126.16,127.08,17540245,0
20090504,127.51,134.43,126.16,134.16,23435904,0
20090505,132.90,136.20,132.55,135.20,16813748,0
20090506,136.80,140.36,136.05,139.33,15363852,0
20090507,140.98,141.56,131.81,133.73,23188551,0
20090508,134.89,139.59,133.15,139.59,19156598,0
20090511,136.85,138.96,134.83,135.78,18395009,0
20090512,137.03,138.40,132.21,135.41,21101321,0
20090513,133.20,133.39,128.06,129.26,18621278,0
20090514,129.12,134.44,128.94,133.60,17417516,0
20090515,134.02,136.10,132.20,134.40,14754645,0
20090518,137.20,143.15,136.78,143.15,18622661,0
20090519,142.59,144.86,141.15,141.15,15331473,0
20090520,142.31,142.63,136.02,136.44,21441043,0
20090521,134.05,139.45,133.92,137.16,16135416,0
20090522,137.78,138.99,136.05,136.35,9065519,0
20090526,134.61,142.07,134.61,142.05,13775312,0
20090527,142.22,145.49,140.01,140.01,16703716,0
20090528,141.65,145.29,139.29,144.65,14805087,0
20090529,145.81,145.90,141.28,144.57,14133724,0
20090601,145.80,147.37,143.31,144.33,18407279,0
20090602,143.25,144.97,142.01,143.13,11991406,0
20090603,141.91,143.31,140.74,142.15,11812894,0
20090604,144.65,149.75,144.40,149.47,17170241,0
20090605,151.05,151.17,148.70,149.01,12820051,0
20090608,147.55,149.44,146.19,148.35,10911597,0
20090609,149.00,150.79,148.10,149.31,11570665,0
20090610,149.93,149.99,144.52,146.68,14355426,0
20090611,146.12,147.95,145.00,145.15,12086486,0
20090612,144.38,146.43,144.15,145.64,8210702,0
20090615,144.17,145.60,142.90,143.01,8745325,0
20090616,143.94,145.85,143.26,144.16,10136715,0
20090617,144.09,144.09,139.03,139.73,14054513,0
20090618,139.96,143.70,139.63,143.09,10532237,0
20090619,143.19,144.39,141.53,143.13,9474856,0
20090622,141.87,143.52,137.01,137.01,13942387,0
20090623,138.34,141.22,137.60,141.19,11061393,0
20090624,142.53,144.69,141.31,142.65,11535384,0
20090625,141.57,144.62,140.85,144.43,10139859,0
20090626,144.49,148.19,143.93,146.74,9841066,0
20090629,147.50,149.50,146.10,149.36,7840419,0
20090630,149.40,149.80,146.24,147.44,9618033,0
20090701,147.59,148.88,146.62,147.32,7506299,0
20090702,145.86,146.20,143.28,143.49,7686379,0
20090706,142.66,146.46,142.26,146.46,11761511,0
20090707,146.24,146.97,142.30,142.54,9504687,0
20090708,142.45,142.93,135.23,138.55,19403773,0
20090709,141.76,144.89,140.91,143.21,15028760,0
20090710,142.35,144.87,141.20,141.87,12685185,0
20090713,146.72,149.85,145.05,149.44,23817770,0
20090714,148.98,151.15,148.08,149.66,28816553,0
20090715,152.01,155.98,150.63,155.26,21144211,0
20090716,155.00,157.99,153.81,156.84,12644117,0
